model,threshold,thr_value,n_presences,n_absences,TPR_mean,TPR_sd,TNR_mean,TNR_sd,SORENSEN_mean,SORENSEN_sd,JACCARD_mean,JACCARD_sd,FPB_mean,FPB_sd,OR_mean,OR_sd,TSS_mean,TSS_sd,AUC_mean,AUC_sd,BOYCE_mean,BOYCE_sd,IMAE_mean,IMAE_sd
max,max_sorensen,0.70774047,755,10000,0.536533103,0.085033456,0.9607,0.018116291,0.522624191,0.061332165,0.355617102,0.056188765,0.711234203,0.11237753,0.463466897,0.085033456,0.497233103,0.077923044,0.928498115,0.010686825,0.967700125,0.018417462,0.847203085,0.0013332
max,sensitivity,0.37862852,755,10000,0.897999256,0.001938398,0.8108,0.017523556,0.408674621,0.026462044,0.257094052,0.021053503,0.514188105,0.042107005,0.102000744,0.001938398,0.708799256,0.016272386,0.928498115,0.010686825,0.967700125,0.018417462,0.847203085,0.0013332
max,equal_sens_spec,0.38792385,839,10000,0.822065411,0.014615187,0.823,0.014469796,0.418158729,0.009830479,0.264388454,0.007863246,0.528776908,0.015726492,0.177934589,0.014615187,0.645065411,0.029029462,0.917275067,0.012356981,0.962155394,0.034788562,0.832689466,0.00284246
max,lpt,0.03896337,839,10000,1,0,0.6119,0.032631273,0.302331653,0.023764913,0.178270904,0.016475315,0.356541809,0.032950629,0,0,0.6119,0.032631273,0.917275067,0.012356981,0.962155394,0.034788562,0.832689466,0.00284246
max,max_fpb,0.57926455,839,10000,0.543062237,0.096397802,0.9438,0.030662681,0.495461184,0.034160922,0.329859583,0.030204503,0.659719167,0.060409006,0.456937763,0.096397802,0.486862237,0.071134627,0.917275067,0.012356981,0.962155394,0.034788562,0.832689466,0.00284246
max,max_jaccard,0.57926455,839,10000,0.543062237,0.096397802,0.9438,0.030662681,0.495461184,0.034160922,0.329859583,0.030204503,0.659719167,0.060409006,0.456937763,0.096397802,0.486862237,0.071134627,0.917275067,0.012356981,0.962155394,0.034788562,0.832689466,0.00284246
max,max_sens_spec,0.29468352,839,10000,0.947671927,0.011179234,0.7586,0.013030733,0.392513667,0.01286829,0.244241987,0.009907248,0.488483974,0.019814495,0.052328073,0.011179234,0.706271927,0.012866856,0.917275067,0.012356981,0.962155394,0.034788562,0.832689466,0.00284246
max,max_sorensen,0.57926455,839,10000,0.543062237,0.096397802,0.9438,0.030662681,0.495461184,0.034160922,0.329859583,0.030204503,0.659719167,0.060409006,0.456937763,0.096397802,0.486862237,0.071134627,0.917275067,0.012356981,0.962155394,0.034788562,0.832689466,0.00284246
max,sensitivity,0.33031272,839,10000,0.896167347,0.003376744,0.7835,0.016733201,0.400354567,0.009869868,0.250315027,0.007690397,0.500630053,0.015380794,0.103832653,0.003376744,0.679667347,0.013904794,0.917275067,0.012356981,0.962155394,0.034788562,0.832689466,0.00284246
max,equal_sens_spec,0.47042443,842,10000,0.760296902,0.006002344,0.7601,0.007257754,0.329646179,0.011076333,0.197393079,0.007911681,0.394786159,0.015823362,0.239703098,0.006002344,0.520396902,0.013221055,0.851475693,0.011505776,0.97089989,0.014202557,0.738900744,0.003538158
max,lpt,0.00826825,842,10000,1,0,0.4062,0.081677414,0.222739126,0.026346082,0.125524592,0.016646265,0.251049185,0.03329253,0,0,0.4062,0.081677414,0.851475693,0.011505776,0.97089989,0.014202557,0.738900744,0.003538158
max,max_fpb,0.71671164,842,10000,0.456320146,0.11948049,0.9296,0.042898718,0.399038505,0.038226325,0.249816412,0.02969239,0.499632824,0.059384781,0.543679854,0.11948049,0.385920146,0.081276922,0.851475693,0.011505776,0.97089989,0.014202557,0.738900744,0.003538158
max,max_jaccard,0.71671164,842,10000,0.456320146,0.11948049,0.9296,0.042898718,0.399038505,0.038226325,0.249816412,0.02969239,0.499632824,0.059384781,0.543679854,0.11948049,0.385920146,0.081276922,0.851475693,0.011505776,0.97089989,0.014202557,0.738900744,0.003538158
max,max_sens_spec,0.43134814,842,10000,0.847806845,0.042047772,0.6943,0.047293763,0.310717715,0.016560365,0.184026448,0.011692583,0.368052896,0.023385167,0.152193155,0.042047772,0.542106845,0.020837962,0.851475693,0.011505776,0.97089989,0.014202557,0.738900744,0.003538158
max,max_sorensen,0.71671164,842,10000,0.456320146,0.11948049,0.9296,0.042898718,0.399038505,0.038226325,0.249816412,0.02969239,0.499632824,0.059384781,0.543679854,0.11948049,0.385920146,0.081276922,0.851475693,0.011505776,0.97089989,0.014202557,0.738900744,0.003538158
max,sensitivity,0.30824864,842,10000,0.896656902,0.001558381,0.6131,0.020716539,0.276207227,0.010007868,0.160263688,0.0067646,0.320527375,0.013529201,0.103343098,0.001558381,0.509756902,0.019730884,0.851475693,0.011505776,0.97089989,0.014202557,0.738900744,0.003538158
max,equal_sens_spec,0.46064504,845,10000,0.830941095,0.01482722,0.8305,0.014413535,0.433691926,0.022593966,0.277098273,0.018221137,0.554196547,0.036442274,0.169058905,0.01482722,0.661441095,0.029199671,0.915918774,0.008990547,0.97271435,0.015549404,0.831754322,0.007154885
max,lpt,0.02630475,845,10000,1,0,0.6417,0.06653345,0.324297875,0.038342393,0.194033714,0.027546694,0.388067428,0.055093388,0,0,0.6417,0.06653345,0.915918774,0.008990547,0.97271435,0.015549404,0.831754322,0.007154885
max,max_fpb,0.66280108,845,10000,0.520515807,0.059169499,0.9416,0.025311559,0.473398751,0.030449625,0.31051846,0.026238246,0.621036919,0.052476492,0.479484193,0.059169499,0.462115807,0.036431818,0.915918774,0.008990547,0.97271435,0.015549404,0.831754322,0.007154885
max,max_jaccard,0.66280108,845,10000,0.520515807,0.059169499,0.9416,0.025311559,0.473398751,0.030449625,0.31051846,0.026238246,0.621036919,0.052476492,0.479484193,0.059169499,0.462115807,0.036431818,0.915918774,0.008990547,0.97271435,0.015549404,0.831754322,0.007154885
max,max_sens_spec,0.2351893,845,10000,0.952523887,0.031584622,0.7687,0.042425818,0.408860376,0.030115746,0.257319668,0.023709862,0.514639336,0.047419724,0.047476113,0.031584622,0.721223887,0.019536682,0.915918774,0.008990547,0.97271435,0.015549404,0.831754322,0.007154885
max,max_sorensen,0.66280108,845,10000,0.520515807,0.059169499,0.9416,0.025311559,0.473398751,0.030449625,0.31051846,0.026238246,0.621036919,0.052476492,0.479484193,0.059169499,0.462115807,0.036431818,0.915918774,0.008990547,0.97271435,0.015549404,0.831754322,0.007154885
max,sensitivity,0.40014097,845,10000,0.89823219,0.001149577,0.8007,0.026178713,0.423466773,0.026496537,0.268889849,0.021089812,0.537779698,0.042179623,0.10176781,0.001149577,0.69893219,0.026900881,0.915918774,0.008990547,0.97271435,0.015549404,0.831754322,0.007154885
max,equal_sens_spec,0.4400639,874,10000,0.806689184,0.014144575,0.8055,0.013086252,0.400569637,0.02086487,0.250614574,0.016230973,0.501229148,0.032461947,0.193310816,0.014144575,0.612189184,0.027212335,0.896936853,0.005860346,0.968164989,0.017522439,0.796296211,0.003500271
max,lpt,0.01398802,874,10000,1,0,0.5054,0.057638312,0.262610633,0.022570024,0.151308648,0.015031269,0.302617295,0.030062538,0,0,0.5054,0.057638312,0.896936853,0.005860346,0.968164989,0.017522439,0.796296211,0.003500271
max,max_fpb,0.68866655,874,10000,0.536300977,0.095889799,0.9389,0.02833152,0.480792115,0.007269586,0.316499648,0.006301303,0.632999296,0.012602606,0.463699023,0.095889799,0.475200977,0.067851263,0.896936853,0.005860346,0.968164989,0.017522439,0.796296211,0.003500271
max,max_jaccard,0.68866655,874,10000,0.536300977,0.095889799,0.9389,0.02833152,0.480792115,0.007269586,0.316499648,0.006301303,0.632999296,0.012602606,0.463699023,0.095889799,0.475200977,0.067851263,0.896936853,0.005860346,0.968164989,0.017522439,0.796296211,0.003500271
max,max_sens_spec,0.39085157,874,10000,0.902179595,0.038414673,0.7502,0.041294067,0.381130122,0.030352258,0.235776514,0.023120247,0.471553028,0.046240495,0.097820405,0.038414673,0.652379595,0.024333945,0.896936853,0.005860346,0.968164989,0.017522439,0.796296211,0.003500271
max,max_sorensen,0.68866655,874,10000,0.536300977,0.095889799,0.9389,0.02833152,0.480792115,0.007269586,0.316499648,0.006301303,0.632999296,0.012602606,0.463699023,0.095889799,0.475200977,0.067851263,0.896936853,0.005860346,0.968164989,0.017522439,0.796296211,0.003500271
max,sensitivity,0.37124159,874,10000,0.898195529,0.001927164,0.7409,0.02286482,0.370189754,0.019495867,0.22727771,0.014733615,0.45455542,0.029467231,0.101804471,0.001927164,0.639095529,0.023537896,0.896936853,0.005860346,0.968164989,0.017522439,0.796296211,0.003500271
max,equal_sens_spec,0.46333027,878,10000,0.815839081,0.021340196,0.8146,0.021801376,0.416998478,0.046922296,0.264331895,0.038354938,0.528663791,0.076709876,0.184160919,0.021340196,0.630439081,0.043128504,0.899090811,0.007351838,0.968603064,0.012768433,0.801869181,0.005042356
max,lpt,0.0041167,878,10000,1,0,0.4596,0.067555903,0.246936536,0.026292586,0.14106249,0.016876577,0.282124981,0.033753153,0,0,0.4596,0.067555903,0.899090811,0.007351838,0.968603064,0.012768433,0.801869181,0.005042356
max,max_fpb,0.67097872,878,10000,0.630567774,0.134108863,0.9134,0.036990539,0.483020794,0.030485494,0.31883745,0.026613302,0.6376749,0.053226603,0.369432226,0.134108863,0.543967774,0.100504058,0.899090811,0.007351838,0.968603064,0.012768433,0.801869181,0.005042356
max,max_jaccard,0.67097872,878,10000,0.630567774,0.134108863,0.9134,0.036990539,0.483020794,0.030485494,0.31883745,0.026613302,0.6376749,0.053226603,0.369432226,0.134108863,0.543967774,0.100504058,0.899090811,0.007351838,0.968603064,0.012768433,0.801869181,0.005042356
max,max_sens_spec,0.35152555,878,10000,0.889450812,0.038786361,0.7727,0.052689657,0.401653641,0.053982537,0.252462997,0.043314195,0.504925993,0.086628391,0.110549188,0.038786361,0.662150812,0.031198447,0.899090811,0.007351838,0.968603064,0.012768433,0.801869181,0.005042356
max,max_sorensen,0.67097872,878,10000,0.630567774,0.134108863,0.9134,0.036990539,0.483020794,0.030485494,0.31883745,0.026613302,0.6376749,0.053226603,0.369432226,0.134108863,0.543967774,0.100504058,0.899090811,0.007351838,0.968603064,0.012768433,0.801869181,0.005042356
max,sensitivity,0.34987087,878,10000,0.896318429,0.00366614,0.7423,0.031324112,0.37239133,0.031111925,0.229159824,0.02375501,0.458319648,0.047510021,0.103681571,0.00366614,0.638618429,0.02825202,0.899090811,0.007351838,0.968603064,0.012768433,0.801869181,0.005042356
max,equal_sens_spec,0.43080559,896,10000,0.809231787,0.012147606,0.8092,0.012214745,0.411206802,0.019596977,0.25896981,0.015479104,0.51793962,0.030958207,0.190768213,0.012147606,0.618431787,0.024276446,0.902098377,0.010746175,0.979274734,0.019598544,0.808266162,0.00949918
max,lpt,0.00931064,896,10000,1,0,0.5902,0.071942338,0.307931887,0.039002907,0.182490472,0.02738819,0.364980943,0.05477638,0,0,0.5902,0.071942338,0.902098377,0.010746175,0.979274734,0.019598544,0.808266162,0.00949918
max,max_fpb,0.66691179,896,10000,0.54178665,0.074438525,0.9314,0.019282116,0.469415498,0.027568799,0.307028802,0.023489089,0.614057605,0.046978178,0.45821335,0.074438525,0.47318665,0.059407416,0.902098377,0.010746175,0.979274734,0.019598544,0.808266162,0.00949918
max,max_jaccard,0.66691179,896,10000,0.54178665,0.074438525,0.9314,0.019282116,0.469415498,0.027568799,0.307028802,0.023489089,0.614057605,0.046978178,0.45821335,0.074438525,0.47318665,0.059407416,0.902098377,0.010746175,0.979274734,0.019598544,0.808266162,0.00949918
max,max_sens_spec,0.31807728,896,10000,0.957074159,0.030396007,0.722,0.045583714,0.380421097,0.028893318,0.235200919,0.021863531,0.470401838,0.043727063,0.042925841,0.030396007,0.679074159,0.026550259,0.902098377,0.010746175,0.979274734,0.019598544,0.808266162,0.00949918
max,max_sorensen,0.66691179,896,10000,0.54178665,0.074438525,0.9314,0.019282116,0.469415498,0.027568799,0.307028802,0.023489089,0.614057605,0.046978178,0.45821335,0.074438525,0.47318665,0.059407416,0.902098377,0.010746175,0.979274734,0.019598544,0.808266162,0.00949918
max,sensitivity,0.3750907,896,10000,0.896217213,6.25E-04,0.7511,0.030392022,0.384893076,0.027323619,0.238589939,0.020824019,0.477179877,0.041648039,0.103782787,6.25E-04,0.647317213,0.030885512,0.902098377,0.010746175,0.979274734,0.019598544,0.808266162,0.00949918
max,equal_sens_spec,0.39410607,898,10000,0.821931917,0.006128925,0.822,0.006442049,0.431808668,0.016359793,0.275466146,0.01336817,0.550932291,0.02673634,0.178068083,0.006128925,0.643931917,0.012546361,0.903509648,0.007860574,0.967593183,0.018534985,0.807047148,0.001977311
max,lpt,0.00887882,898,10000,1,0,0.3871,0.058747766,0.227288651,0.017603869,0.128304207,0.011196421,0.256608415,0.022392843,0,0,0.3871,0.058747766,0.903509648,0.007860574,0.967593183,0.018534985,0.807047148,0.001977311
max,max_fpb,0.65127901,898,10000,0.543468408,0.053444924,0.9469,0.014579095,0.509795554,0.022516783,0.342338113,0.019886538,0.684676226,0.039773077,0.456531592,0.053444924,0.490368408,0.042085584,0.903509648,0.007860574,0.967593183,0.018534985,0.807047148,0.001977311
max,max_jaccard,0.65127901,898,10000,0.543468408,0.053444924,0.9469,0.014579095,0.509795554,0.022516783,0.342338113,0.019886538,0.684676226,0.039773077,0.456531592,0.053444924,0.490368408,0.042085584,0.903509648,0.007860574,0.967593183,0.018534985,0.807047148,0.001977311
max,max_sens_spec,0.38211807,898,10000,0.84782077,0.030342686,0.8125,0.02727178,0.431705992,0.035356847,0.275788978,0.028717217,0.551577955,0.057434433,0.15217923,0.030342686,0.66032077,0.016827414,0.903509648,0.007860574,0.967593183,0.018534985,0.807047148,0.001977311
max,max_sorensen,0.65127901,898,10000,0.543468408,0.053444924,0.9469,0.014579095,0.509795554,0.022516783,0.342338113,0.019886538,0.684676226,0.039773077,0.456531592,0.053444924,0.490368408,0.042085584,0.903509648,0.007860574,0.967593183,0.018534985,0.807047148,0.001977311
max,sensitivity,0.2477663,898,10000,0.897493308,9.92E-04,0.7132,0.028641316,0.353110193,0.012793623,0.214468766,0.009402477,0.428937531,0.018804953,0.102506692,9.92E-04,0.610693308,0.027842187,0.903509648,0.007860574,0.967593183,0.018534985,0.807047148,0.001977311
max,equal_sens_spec,0.37956876,914,10000,0.833011572,0.01566297,0.833,0.015260242,0.455833936,0.024153522,0.295455636,0.020630654,0.590911273,0.041261309,0.166988428,0.01566297,0.666011572,0.030883561,0.921733956,0.006539593,0.979370056,0.017482092,0.835714772,0.003469827
max,lpt,0.01053899,914,10000,1,0,0.5387,0.028028111,0.284056818,0.013625188,0.165598338,0.009222171,0.331196677,0.018444343,0,0,0.5387,0.028028111,0.921733956,0.006539593,0.979370056,0.017482092,0.835714772,0.003469827
max,max_fpb,0.60053934,914,10000,0.551132406,0.108873749,0.9536,0.023922792,0.533674127,0.011641597,0.364021905,0.010803031,0.72804381,0.021606063,0.448867594,0.108873749,0.504732406,0.08497985,0.921733956,0.006539593,0.979370056,0.017482092,0.835714772,0.003469827
max,max_jaccard,0.60053934,914,10000,0.551132406,0.108873749,0.9536,0.023922792,0.533674127,0.011641597,0.364021905,0.010803031,0.72804381,0.021606063,0.448867594,0.108873749,0.504732406,0.08497985,0.921733956,0.006539593,0.979370056,0.017482092,0.835714772,0.003469827
max,max_sens_spec,0.2437679,914,10000,0.946643791,0.027414888,0.7539,0.045172447,0.41131267,0.034526218,0.259386684,0.027940796,0.518773368,0.055881592,0.053356209,0.027414888,0.700543791,0.022213921,0.921733956,0.006539593,0.979370056,0.017482092,0.835714772,0.003469827
max,max_sorensen,0.60053934,914,10000,0.551132406,0.108873749,0.9536,0.023922792,0.533674127,0.011641597,0.364021905,0.010803031,0.72804381,0.021606063,0.448867594,0.108873749,0.504732406,0.08497985,0.921733956,0.006539593,0.979370056,0.017482092,0.835714772,0.003469827
max,sensitivity,0.30918513,914,10000,0.897116987,0.001517601,0.7888,0.026015861,0.427885061,0.029940556,0.272547554,0.024676446,0.545095108,0.049352892,0.102883013,0.001517601,0.685916987,0.02667877,0.921733956,0.006539593,0.979370056,0.017482092,0.835714772,0.003469827
max,equal_sens_spec,0.47807753,926,10000,0.824115111,0.008117759,0.8248,0.008074652,0.443498361,0.01483654,0.28502611,0.01223745,0.57005222,0.0244749,0.175884889,0.008117759,0.648915111,0.016117752,0.907828027,0.009953737,0.98017182,0.008826267,0.814587201,0.004343439
max,lpt,0.08275592,926,10000,1,0,0.6311,0.025725474,0.334598216,0.016615128,0.201007327,0.012018171,0.402014654,0.024036343,0,0,0.6311,0.025725474,0.907828027,0.009953737,0.98017182,0.008826267,0.814587201,0.004343439
max,max_fpb,0.58695022,926,10000,0.616382462,0.05500891,0.9081,0.027960687,0.474545597,0.032180188,0.311549628,0.027547101,0.623099255,0.055094203,0.383617538,0.05500891,0.524482462,0.033459831,0.907828027,0.009953737,0.98017182,0.008826267,0.814587201,0.004343439
max,max_jaccard,0.58695022,926,10000,0.616382462,0.05500891,0.9081,0.027960687,0.474545597,0.032180188,0.311549628,0.027547101,0.623099255,0.055094203,0.383617538,0.05500891,0.524482462,0.033459831,0.907828027,0.009953737,0.98017182,0.008826267,0.814587201,0.004343439
max,max_sens_spec,0.38208214,926,10000,0.933377977,0.021209713,0.7665,0.031076518,0.420201563,0.013273154,0.266055982,0.010666806,0.532111964,0.021333611,0.066622023,0.021209713,0.699877977,0.012851487,0.907828027,0.009953737,0.98017182,0.008826267,0.814587201,0.004343439
max,max_sorensen,0.58695022,926,10000,0.616382462,0.05500891,0.9081,0.027960687,0.474545597,0.032180188,0.311549628,0.027547101,0.623099255,0.055094203,0.383617538,0.05500891,0.524482462,0.033459831,0.907828027,0.009953737,0.98017182,0.008826267,0.814587201,0.004343439
max,sensitivity,0.4194768,926,10000,0.896339239,0.001139586,0.7834,0.017012495,0.423563153,0.008358463,0.268712543,0.006759729,0.537425086,0.013519458,0.103660761,0.001139586,0.679739239,0.017110327,0.907828027,0.009953737,0.98017182,0.008826267,0.814587201,0.004343439
max,equal_sens_spec,0.41980051,970,10000,0.794120866,0.008374875,0.7942,0.007049823,0.405451835,0.006725404,0.254291638,0.005284039,0.508583276,0.010568078,0.205879134,0.008374875,0.588320866,0.015340845,0.896727641,0.006545083,0.96910343,0.016424437,0.804335544,0.00734536
max,lpt,0.00472624,970,10000,1,0,0.5209,0.107458364,0.293441117,0.043274337,0.172535272,0.028901894,0.345070544,0.057803788,0,0,0.5209,0.107458364,0.896727641,0.006545083,0.96910343,0.016424437,0.804335544,0.00734536
max,max_fpb,0.69155974,970,10000,0.492525931,0.047231023,0.951,0.018079685,0.494626659,0.024927748,0.328866473,0.022072805,0.657732946,0.04414561,0.507474069,0.047231023,0.443525931,0.033977522,0.896727641,0.006545083,0.96910343,0.016424437,0.804335544,0.00734536
max,max_jaccard,0.69155974,970,10000,0.492525931,0.047231023,0.951,0.018079685,0.494626659,0.024927748,0.328866473,0.022072805,0.657732946,0.04414561,0.507474069,0.047231023,0.443525931,0.033977522,0.896727641,0.006545083,0.96910343,0.016424437,0.804335544,0.00734536
max,max_sens_spec,0.3213391,970,10000,0.92043651,0.048113254,0.7208,0.040591871,0.384882033,0.017386372,0.238413444,0.013214969,0.476826888,0.026429938,0.07956349,0.048113254,0.64123651,0.012020178,0.896727641,0.006545083,0.96910343,0.016424437,0.804335544,0.00734536
